img_name,label,x,y,height,width
00001688_000.png,1,333.748148148148,138.15873015873,75.310052910053,61.2232804232805
00004547_003.png,1,449.6931216931215,345.125925925926,29.25714285714285,26.54814814814815
00023078_000.png,1,370.590476190476,343.500529100529,24.3809523809524,26.0063492063492
00023068_003.png,1,175.542857142857,373.84126984127,16.7957671957672,17.8793650793651
00013911_000.png,1,59.0560846560845,241.642328042328,50.9291005291005,42.8021164021164
00027927_009.png,1,369.5068783068785,195.589417989418,30.8825396825397,26.0063492063492
00014116_009.png,1,348.3767195767195,159.830687830688,28.7153439153439,27.0899470899471
00019058_004.png,1,175.001058201058,229.1809523809525,70.4338624338625,46.05291005291005
00016487_002.png,1,320.2031746031745,346.209523809524,39.55132275132275,43.8857142857143
00015794_000.png,1,34.13333333333335,324.537566137566,22.2137566137566,24.3809523809524
00012374_000.png,1,327.78835978836,128.406349206349,40.0931216931217,41.1767195767196
00003948_001.png,1,140.867724867725,152.7873015873015,63.932275132275,51.4708994708995
00018366_000.png,1,95.356613756614,303.9492063492065,34.6751322751323,31.96613756613755
00014778_000.png,1,118.6539682539685,166.332275132275,24.3809523809524,26.0063492063492
00026221_001.png,1,99.6910052910055,364.088888888889,57.972486772487,51.4708994708995
00015792_005.png,1,133.8243386243385,146.827513227513,39.0095238095238,39.55132275132275
00030394_001.png,1,311.5343915343915,91.022222222222,29.25714285714285,33.04973544973545
00001555_002.png,1,307.2,404.1820105820105,37.92592592592595,37.384126984127
00028876_060.png,1,381.968253968254,194.50582010582,43.34391534391535,37.384126984127
00014280_000.png,1,409.6,172.8338624338625,28.7153439153439,26.0063492063492
00006736_000.png,1,385.2190476190475,236.2243386243385,23.2973544973545,22.75555555555555
00022977_000.png,1,120.821164021164,321.2867724867725,31.96613756613755,33.04973544973545
00018984_000.png,1,412.8507936507935,154.9544973544975,57.972486772487,36.3005291005291
00026319_000.png,1,334.289947089947,326.162962962963,39.55132275132275,60.6814814814815
00008386_000.png,1,355.961904761905,178.793650793651,23.83915343915345,29.25714285714285
00006751_000.png,1,87.7714285714285,222.679365079365,33.04973544973545,37.384126984127
00001836_041.png,1,313.1597883597885,192.8804232804235,13.0031746031746,16.25396825396825
00020274_021.png,1,79.6444444444445,218.8867724867725,34.13333333333335,50.3873015873015
00026983_001.png,1,276.3174603174605,95.356613756614,36.3005291005291,34.13333333333335
00026132_016.png,1,350.5439153439155,241.100529100529,37.384126984127,40.0931216931217
00013673_001.png,1,75.310052910053,217.8031746031745,35.2169312169312,40.63492063492065
00004911_018.png,1,347.8349206349205,159.830687830688,44.42751322751325,50.3873015873015
00026769_010.png,1,396.0550264550265,208.5925925925925,26.54814814814815,27.63174603174605
00013051_000.png,1,133.2825396825395,275.2338624338625,28.7153439153439,29.25714285714285
00020332_000.png,1,114.8613756613755,311.5343915343915,31.96613756613755,37.384126984127
00017243_010.png,1,38.46772486772485,301.2402116402115,41.7185185185185,44.42751322751325
00025662_006.png,1,413.9343915343915,319.6613756613755,28.7153439153439,25.46455026455025
00027470_006.png,1,199.9238095238095,250.311111111111,36.84232804232805,47.13650793650795
00019013_002.png,1,391.720634920635,279.026455026455,22.75555555555555,24.3809523809524
00015141_002.png,1,398.222222222222,301.7820105820105,33.04973544973545,25.46455026455025
00026398_000.png,1,182.0444444444445,132.740740740741,23.2973544973545,24.3809523809524
00021374_000.png,1,373.299470899471,188.546031746032,52.5544973544975,60.6814814814815
00017199_005.png,1,386.8444444444445,341.3333333333335,37.384126984127,35.2169312169312
00015583_000.png,1,339.1661375661375,170.1248677248675,17.8793650793651,23.83915343915345
00017098_003.png,1,150.078306878307,142.4931216931215,38.46772486772485,29.25714285714285
00019177_000.png,1,141.409523809524,128.948148148148,55.263492063492,49.3037037037037
00030162_029.png,1,163.6232804232805,190.7132275132275,36.84232804232805,34.13333333333335
00026285_000.png,1,452.9439153439155,412.308994708995,23.83915343915345,23.83915343915345
00002578_000.png,1,398.222222222222,163.6232804232805,29.7989417989418,39.0095238095238
00013951_001.png,1,150.620105820106,133.2825396825395,24.9227513227513,31.42433862433865
00020393_001.png,1,118.6539682539685,113.777777777778,35.2169312169312,37.92592592592595
00015018_004.png,1,402.556613756614,180.4190476190475,28.7153439153439,27.63174603174605
00011832_002.png,1,372.215873015873,175.542857142857,36.84232804232805,35.2169312169312
00021420_014.png,1,393.8878306878305,135.9915343915345,38.46772486772485,35.2169312169312
00017346_000.png,1,436.689947089947,307.741798941799,16.7957671957672,14.0867724867725
00010959_010.png,1,106.1925925925925,245.4349206349205,30.34074074074075,39.55132275132275
00013885_000.png,1,218.3449735449735,136.5333333333335,22.2137566137566,21.67195767195765
00020774_000.png,1,114.8613756613755,238.9333333333335,31.42433862433865,30.34074074074075
00028876_035.png,1,95.356613756614,170.6666666666665,36.3005291005291,32.5079365079365
00017028_000.png,1,72.601058201058,289.862433862434,29.25714285714285,38.46772486772485
00009403_006.png,1,374.383068783069,208.5925925925925,26.0063492063492,37.92592592592595
00021772_016.png,1,85.604232804233,96.4402116402115,41.1767195767196,45.5111111111111
00019124_090.png,1,328.330158730159,247.0603174603175,37.92592592592595,47.6783068783069
00016587_069.png,1,377.6338624338625,203.716402116402,29.25714285714285,35.2169312169312
00009403_002.png,1,322.9121693121695,318.577777777778,36.3005291005291,36.3005291005291
00012415_002.png,1,199.3820105820105,267.1068783068785,43.34391534391535,37.384126984127
00011450_000.png,1,367.3396825396825,247.6021164021165,48.2201058201058,48.76190476190475
00018814_000.png,1,344.042328042328,257.3544973544975,46.594708994709,50.3873015873015
00026911_005.png,1,173.9174603174605,153.8708994708995,47.6783068783069,42.8021164021164
00025707_015.png,1,355.961904761905,268.732275132275,40.63492063492065,46.05291005291005
00012045_019.png,1,211.843386243386,246.5185185185185,27.63174603174605,27.63174603174605
00002290_001.png,1,130.031746031746,358.6708994708995,23.83915343915345,31.96613756613755
00012592_005.png,1,385.7608465608465,263.8560846560845,33.04973544973545,43.34391534391535
00027937_004.png,1,83.437037037037,263.8560846560845,50.9291005291005,54.721693121693
00013674_000.png,1,105.1089947089945,159.830687830688,28.7153439153439,29.25714285714285
00013751_003.png,1,338.0825396825395,305.0328042328045,44.9693121693122,44.9693121693122
00010103_014.png,1,171.7502645502645,206.425396825397,22.75555555555555,20.5883597883598
00011576_000.png,1,103.483597883598,291.4878306878305,20.5883597883598,23.2973544973545
00030413_003.png,1,127.8645502645505,118.6539682539685,38.46772486772485,44.42751322751325
00001688_000-hc.png,1,333.748148148148,138.15873015873,75.310052910053,61.2232804232805
00004547_003-hc.png,1,449.6931216931215,345.125925925926,29.25714285714285,26.54814814814815
00023078_000-hc.png,1,370.590476190476,343.500529100529,24.3809523809524,26.0063492063492
00023068_003-hc.png,1,175.542857142857,373.84126984127,16.7957671957672,17.8793650793651
00013911_000-hc.png,1,59.0560846560845,241.642328042328,50.9291005291005,42.8021164021164
00027927_009-hc.png,1,369.5068783068785,195.589417989418,30.8825396825397,26.0063492063492
00014116_009-hc.png,1,348.3767195767195,159.830687830688,28.7153439153439,27.0899470899471
00019058_004-hc.png,1,175.001058201058,229.1809523809525,70.4338624338625,46.05291005291005
00016487_002-hc.png,1,320.2031746031745,346.209523809524,39.55132275132275,43.8857142857143
00015794_000-hc.png,1,34.13333333333335,324.537566137566,22.2137566137566,24.3809523809524
00012374_000-hc.png,1,327.78835978836,128.406349206349,40.0931216931217,41.1767195767196
00003948_001-hc.png,1,140.867724867725,152.7873015873015,63.932275132275,51.4708994708995
00018366_000-hc.png,1,95.356613756614,303.9492063492065,34.6751322751323,31.96613756613755
00014778_000-hc.png,1,118.6539682539685,166.332275132275,24.3809523809524,26.0063492063492
00026221_001-hc.png,1,99.6910052910055,364.088888888889,57.972486772487,51.4708994708995
00015792_005-hc.png,1,133.8243386243385,146.827513227513,39.0095238095238,39.55132275132275
00030394_001-hc.png,1,311.5343915343915,91.022222222222,29.25714285714285,33.04973544973545
00001555_002-hc.png,1,307.2,404.1820105820105,37.92592592592595,37.384126984127
00028876_060-hc.png,1,381.968253968254,194.50582010582,43.34391534391535,37.384126984127
00014280_000-hc.png,1,409.6,172.8338624338625,28.7153439153439,26.0063492063492
00006736_000-hc.png,1,385.2190476190475,236.2243386243385,23.2973544973545,22.75555555555555
00022977_000-hc.png,1,120.821164021164,321.2867724867725,31.96613756613755,33.04973544973545
00018984_000-hc.png,1,412.8507936507935,154.9544973544975,57.972486772487,36.3005291005291
00026319_000-hc.png,1,334.289947089947,326.162962962963,39.55132275132275,60.6814814814815
00008386_000-hc.png,1,355.961904761905,178.793650793651,23.83915343915345,29.25714285714285
00006751_000-hc.png,1,87.7714285714285,222.679365079365,33.04973544973545,37.384126984127
00001836_041-hc.png,1,313.1597883597885,192.8804232804235,13.0031746031746,16.25396825396825
00020274_021-hc.png,1,79.6444444444445,218.8867724867725,34.13333333333335,50.3873015873015
00026983_001-hc.png,1,276.3174603174605,95.356613756614,36.3005291005291,34.13333333333335
00026132_016-hc.png,1,350.5439153439155,241.100529100529,37.384126984127,40.0931216931217
00013673_001-hc.png,1,75.310052910053,217.8031746031745,35.2169312169312,40.63492063492065
00004911_018-hc.png,1,347.8349206349205,159.830687830688,44.42751322751325,50.3873015873015
00026769_010-hc.png,1,396.0550264550265,208.5925925925925,26.54814814814815,27.63174603174605
00013051_000-hc.png,1,133.2825396825395,275.2338624338625,28.7153439153439,29.25714285714285
00020332_000-hc.png,1,114.8613756613755,311.5343915343915,31.96613756613755,37.384126984127
00017243_010-hc.png,1,38.46772486772485,301.2402116402115,41.7185185185185,44.42751322751325
00025662_006-hc.png,1,413.9343915343915,319.6613756613755,28.7153439153439,25.46455026455025
00027470_006-hc.png,1,199.9238095238095,250.311111111111,36.84232804232805,47.13650793650795
00019013_002-hc.png,1,391.720634920635,279.026455026455,22.75555555555555,24.3809523809524
00015141_002-hc.png,1,398.222222222222,301.7820105820105,33.04973544973545,25.46455026455025
00026398_000-hc.png,1,182.0444444444445,132.740740740741,23.2973544973545,24.3809523809524
00021374_000-hc.png,1,373.299470899471,188.546031746032,52.5544973544975,60.6814814814815
00017199_005-hc.png,1,386.8444444444445,341.3333333333335,37.384126984127,35.2169312169312
00015583_000-hc.png,1,339.1661375661375,170.1248677248675,17.8793650793651,23.83915343915345
00017098_003-hc.png,1,150.078306878307,142.4931216931215,38.46772486772485,29.25714285714285
00019177_000-hc.png,1,141.409523809524,128.948148148148,55.263492063492,49.3037037037037
00030162_029-hc.png,1,163.6232804232805,190.7132275132275,36.84232804232805,34.13333333333335
00026285_000-hc.png,1,452.9439153439155,412.308994708995,23.83915343915345,23.83915343915345
00002578_000-hc.png,1,398.222222222222,163.6232804232805,29.7989417989418,39.0095238095238
00013951_001-hc.png,1,150.620105820106,133.2825396825395,24.9227513227513,31.42433862433865
00020393_001-hc.png,1,118.6539682539685,113.777777777778,35.2169312169312,37.92592592592595
00015018_004-hc.png,1,402.556613756614,180.4190476190475,28.7153439153439,27.63174603174605
00011832_002-hc.png,1,372.215873015873,175.542857142857,36.84232804232805,35.2169312169312
00021420_014-hc.png,1,393.8878306878305,135.9915343915345,38.46772486772485,35.2169312169312
00017346_000-hc.png,1,436.689947089947,307.741798941799,16.7957671957672,14.0867724867725
00010959_010-hc.png,1,106.1925925925925,245.4349206349205,30.34074074074075,39.55132275132275
00013885_000-hc.png,1,218.3449735449735,136.5333333333335,22.2137566137566,21.67195767195765
00020774_000-hc.png,1,114.8613756613755,238.9333333333335,31.42433862433865,30.34074074074075
00028876_035-hc.png,1,95.356613756614,170.6666666666665,36.3005291005291,32.5079365079365
00017028_000-hc.png,1,72.601058201058,289.862433862434,29.25714285714285,38.46772486772485
00009403_006-hc.png,1,374.383068783069,208.5925925925925,26.0063492063492,37.92592592592595
00021772_016-hc.png,1,85.604232804233,96.4402116402115,41.1767195767196,45.5111111111111
00019124_090-hc.png,1,328.330158730159,247.0603174603175,37.92592592592595,47.6783068783069
00016587_069-hc.png,1,377.6338624338625,203.716402116402,29.25714285714285,35.2169312169312
